Color_field,Retribuzione mensile netta,Ateneo,Gruppo disciplinare,Tipo di corso,Numero di laureati,Tasso di occupazione
Psicologico,967.0,Urbino Carlo Bo,Psicologico,Laurea magistrale biennale,80,69.6
Psicologico,1500.0,Verona,Psicologico,Laurea magistrale biennale,42,77.8
Psicologico,1520.0,eCampus - telematica,Psicologico,Laurea magistrale biennale,508,76.7
Scientifico,1324.0,*,Scientifico,*,32081,53.5
Scientifico,1276.0,Bari,Scientifico,*,752,52.0
Scientifico,997.0,Basilicata,Scientifico,*,80,22.8
Scientifico,1421.0,Bologna,Scientifico,*,2335,63.8
Scientifico,1025.0,Brescia,Scientifico,*,60,66.7
Scientifico,1268.0,Cagliari,Scientifico,*,318,41.2
Scientifico,1207.0,Calabria,Scientifico,*,510,34.8
Scientifico,1170.0,Camerino,Scientifico,*,351,43.1
Scientifico,1193.0,Campania Luigi Vanvitelli,Scientifico,*,278,43.4
Scientifico,1218.0,Catania,Scientifico,*,684,40.5
Scientifico,1363.0,Catanzaro,Scientifico,*,77,41.2
Scientifico,991.0,Chieti e Pescara,Scientifico,*,56,52.9
Scientifico,1147.0,Ferrara,Scientifico,*,1115,35.9
Scientifico,1315.0,Firenze,Scientifico,*,1090,60.4
Scientifico,1280.0,Foggia,Scientifico,*,122,40.7
Scientifico,1287.0,Genova,Scientifico,*,560,53.2
Scientifico,2457.0,Giustino Fortunato - telematica,Scientifico,*,47,80.0
Scientifico,1229.0,Insubria,Scientifico,*,365,54.7
Scientifico,1139.0,L’Aquila,Scientifico,*,226,42.8
Scientifico,1201.0,Marche Politecnica,Scientifico,*,349,45.8
Scientifico,1314.0,Messina,Scientifico,*,381,36.8
Scientifico,1414.0,Milano,Scientifico,*,2104,61.5
Scientifico,1344.0,Milano Bicocca,Scientifico,*,1546,59.8
Scientifico,1384.0,Milano Vita-Salute S. Raffaele,Scientifico,*,83,56.5
Scientifico,1261.0,Modena e Reggio Emilia,Scientifico,*,410,57.9
Scientifico,1344.0,Molise,Scientifico,*,35,33.3
Scientifico,1205.0,Napoli Federico II,Scientifico,*,1888,45.3
Scientifico,1396.0,Napoli Parthenope,Scientifico,*,157,52.7
Scientifico,1314.0,Padova,Scientifico,*,2055,60.0
Scientifico,1169.0,Palermo,Scientifico,*,499,42.1
Scientifico,1357.0,Parma,Scientifico,*,788,63.8
Scientifico,1374.0,Pavia,Scientifico,*,1048,56.5
Scientifico,1330.0,Perugia,Scientifico,*,554,51.8
Scientifico,1202.0,Piemonte Orientale,Scientifico,*,672,47.5
Scientifico,1369.0,Pisa,Scientifico,*,1036,53.3
Scientifico,911.0,Roma Campus Bio-Medico,Scientifico,*,105,44.6
Scientifico,1343.0,Roma Sapienza,Scientifico,*,2431,56.6
Scientifico,1364.0,Roma Tor Vergata,Scientifico,*,498,58.9
Scientifico,1305.0,Roma Tre,Scientifico,*,306,50.5
Scientifico,1366.0,Roma UniCamillus,Scientifico,*,95,80.0
Scientifico,1172.0,Salento,Scientifico,*,361,43.0
Scientifico,1233.0,Salerno,Scientifico,*,412,38.2
Scientifico,1311.0,Sannio,Scientifico,*,247,40.5
Scientifico,1190.0,Sassari,Scientifico,*,126,47.0
Scientifico,1286.0,Siena,Scientifico,*,444,50.9
Scientifico,1066.0,Teramo,Scientifico,*,107,31.2
Scientifico,1370.0,Torino,Scientifico,*,1710,62.2
Scientifico,810.0,Torino Politecnico,Scientifico,*,107,14.5
Scientifico,1451.0,Trento,Scientifico,*,354,61.7
Scientifico,1382.0,Trieste,Scientifico,*,574,54.6
Scientifico,1110.0,Tuscia,Scientifico,*,248,37.2
Scientifico,1360.0,Udine,Scientifico,*,133,47.8
Scientifico,1230.0,Urbino Carlo Bo,Scientifico,*,344,42.2
Scientifico,1333.0,Venezia Ca’ Foscari,Scientifico,*,180,68.8
Scientifico,1387.0,Verona,Scientifico,*,265,71.2
Scientifico,1591.0,eCampus - telematica,Scientifico,*,403,67.6
Scientifico,1005.0,*,Scientifico,Laurea di primo livello,17151,29.4
Scientifico,1214.0,Bari,Scientifico,Laurea di primo livello,489,35.1
Scientifico,604.0,Basilicata,Scientifico,Laurea di primo livello,58,18.2
Scientifico,1005.0,Bologna,Scientifico,Laurea di primo livello,1022,34.2
Scientifico,406.0,Brescia,Scientifico,Laurea di primo livello,31,47.1
Scientifico,991.0,Cagliari,Scientifico,Laurea di primo livello,187,19.5
Scientifico,967.0,Calabria,Scientifico,Laurea di primo livello,311,21.4
Scientifico,980.0,Camerino,Scientifico,Laurea di primo livello,252,31.5
Scientifico,963.0,Campania Luigi Vanvitelli,Scientifico,Laurea di primo livello,157,18.5
Scientifico,1077.0,Catania,Scientifico,Laurea di primo livello,399,22.6
Scientifico,1376.0,Catanzaro,Scientifico,Laurea di primo livello,36,21.7
Scientifico,1032.0,Chieti e Pescara,Scientifico,Laurea di primo livello,33,38.1
Scientifico,931.0,Ferrara,Scientifico,Laurea di primo livello,868,24.6
Scientifico,971.0,Firenze,Scientifico,Laurea di primo livello,480,32.4
Scientifico,626.0,Foggia,Scientifico,Laurea di primo livello,57,10.3
Scientifico,1099.0,Genova,Scientifico,Laurea di primo livello,321,33.3
Scientifico,2457.0,Giustino Fortunato - telematica,Scientifico,Laurea di primo livello,47,80.0
Scientifico,898.0,Insubria,Scientifico,Laurea di primo livello,261,40.9
Scientifico,757.0,L’Aquila,Scientifico,Laurea di primo livello,136,22.6
Scientifico,946.0,Marche Politecnica,Scientifico,Laurea di primo livello,205,23.9
Scientifico,1339.0,Messina,Scientifico,Laurea di primo livello,219,17.4
Scientifico,957.0,Milano,Scientifico,Laurea di primo livello,937,31.8
Scientifico,920.0,Milano Bicocca,Scientifico,Laurea di primo livello,904,36.8
Scientifico,622.0,Milano Vita-Salute S. Raffaele,Scientifico,Laurea di primo livello,33,25.0
Scientifico,1058.0,Modena e Reggio Emilia,Scientifico,Laurea di primo livello,236,35.4
Scientifico,1459.0,Molise,Scientifico,Laurea di primo livello,24,16.7
Scientifico,765.0,Napoli Federico II,Scientifico,Laurea di primo livello,954,19.8
Scientifico,1349.0,Napoli Parthenope,Scientifico,Laurea di primo livello,93,37.9
Scientifico,913.0,Padova,Scientifico,Laurea di primo livello,1005,34.9
Scientifico,862.0,Palermo,Scientifico,Laurea di primo livello,303,22.5
Scientifico,901.0,Parma,Scientifico,Laurea di primo livello,297,31.5
Scientifico,936.0,Pavia,Scientifico,Laurea di primo livello,466,27.1
Scientifico,1143.0,Perugia,Scientifico,Laurea di primo livello,296,23.6
Scientifico,1006.0,Piemonte Orientale,Scientifico,Laurea di primo livello,440,34.2
Scientifico,959.0,Pisa,Scientifico,Laurea di primo livello,530,24.6
Scientifico,447.0,Roma Campus Bio-Medico,Scientifico,Laurea di primo livello,48,22.9
Scientifico,836.0,Roma Sapienza,Scientifico,Laurea di primo livello,1237,25.8
Scientifico,1179.0,Roma Tor Vergata,Scientifico,Laurea di primo livello,214,25.0
Scientifico,1125.0,Roma Tre,Scientifico,Laurea di primo livello,186,28.1
Scientifico,900.0,Salento,Scientifico,Laurea di primo livello,230,22.4
Scientifico,942.0,Salerno,Scientifico,Laurea di primo livello,264,16.4
Scientifico,1020.0,Sannio,Scientifico,Laurea di primo livello,145,25.6
Scientifico,1149.0,Sassari,Scientifico,Laurea di primo livello,65,26.7
Scientifico,926.0,Siena,Scientifico,Laurea di primo livello,206,23.2
Scientifico,747.0,Teramo,Scientifico,Laurea di primo livello,77,21.3
Scientifico,949.0,Torino,Scientifico,Laurea di primo livello,795,34.0
Scientifico,810.0,Torino Politecnico,Scientifico,Laurea di primo livello,107,14.5
Scientifico,796.0,Trento,Scientifico,Laurea di primo livello,174,27.8
Scientifico,1001.0,Trieste,Scientifico,Laurea di primo livello,271,28.1
Scientifico,821.0,Tuscia,Scientifico,Laurea di primo livello,169,24.0
Scientifico,1243.0,Udine,Scientifico,Laurea di primo livello,94,33.8
Scientifico,1045.0,Urbino Carlo Bo,Scientifico,Laurea di primo livello,222,26.2
Scientifico,974.0,Venezia Ca’ Foscari,Scientifico,Laurea di primo livello,75,34.6
Scientifico,890.0,Verona,Scientifico,Laurea di primo livello,82,36.4
Scientifico,1591.0,eCampus - telematica,Scientifico,Laurea di primo livello,403,67.6
Scientifico,1456.0,*,Scientifico,Laurea magistrale biennale,14930,81.6
Scientifico,1320.0,Bari,Scientifico,Laurea magistrale biennale,263,78.7
Scientifico,1626.0,Basilicata,Scientifico,Laurea magistrale biennale,22,38.5
Scientifico,1537.0,Bologna,Scientifico,Laurea magistrale biennale,1313,85.0
Scientifico,1438.0,Brescia,Scientifico,Laurea magistrale biennale,29,92.3
Scientifico,1380.0,Cagliari,Scientifico,Laurea magistrale biennale,131,72.7
Scientifico,1355.0,Calabria,Scientifico,Laurea magistrale biennale,199,57.3
Scientifico,1387.0,Camerino,Scientifico,Laurea magistrale biennale,99,74.6
Scientifico,1257.0,Campania Luigi Vanvitelli,Scientifico,Laurea magistrale biennale,121,71.1
Scientifico,1292.0,Catania,Scientifico,Laurea magistrale biennale,285,68.6
Scientifico,1359.0,Catanzaro,Scientifico,Laurea magistrale biennale,41,57.1
Scientifico,958.0,Chieti e Pescara,Scientifico,Laurea magistrale biennale,23,76.9
Scientifico,1388.0,Ferrara,Scientifico,Laurea magistrale biennale,247,75.2
Scientifico,1420.0,Firenze,Scientifico,Laurea magistrale biennale,610,82.3
Scientifico,1350.0,Foggia,Scientifico,Laurea magistrale biennale,65,69.0
Scientifico,1401.0,Genova,Scientifico,Laurea magistrale biennale,239,83.3
Scientifico,1641.0,Insubria,Scientifico,Laurea magistrale biennale,104,95.2
Scientifico,1313.0,L’Aquila,Scientifico,Laurea magistrale biennale,90,74.6
Scientifico,1320.0,Marche Politecnica,Scientifico,Laurea magistrale biennale,144,81.7
Scientifico,1304.0,Messina,Scientifico,Laurea magistrale biennale,162,63.2
Scientifico,1551.0,Milano,Scientifico,Laurea magistrale biennale,1167,85.6
Scientifico,1571.0,Milano Bicocca,Scientifico,Laurea magistrale biennale,642,90.1
Scientifico,1575.0,Milano Vita-Salute S. Raffaele,Scientifico,Laurea magistrale biennale,50,82.4
Scientifico,1368.0,Modena e Reggio Emilia,Scientifico,Laurea magistrale biennale,174,86.9
Scientifico,1276.0,Molise,Scientifico,Laurea magistrale biennale,11,83.3
Scientifico,1326.0,Napoli Federico II,Scientifico,Laurea magistrale biennale,934,71.1
Scientifico,1431.0,Napoli Parthenope,Scientifico,Laurea magistrale biennale,64,73.9
Scientifico,1480.0,Padova,Scientifico,Laurea magistrale biennale,1050,86.0
Scientifico,1328.0,Palermo,Scientifico,Laurea magistrale biennale,196,76.1
Scientifico,1457.0,Parma,Scientifico,Laurea magistrale biennale,491,82.3
Scientifico,1497.0,Pavia,Scientifico,Laurea magistrale biennale,582,82.3
Scientifico,1392.0,Perugia,Scientifico,Laurea magistrale biennale,258,85.1
Scientifico,1403.0,Piemonte Orientale,Scientifico,Laurea magistrale biennale,232,78.5
Scientifico,1493.0,Pisa,Scientifico,Laurea magistrale biennale,506,84.1
Scientifico,1059.0,Roma Campus Bio-Medico,Scientifico,Laurea magistrale biennale,57,64.1
Scientifico,1489.0,Roma Sapienza,Scientifico,Laurea magistrale biennale,1194,87.1
Scientifico,1408.0,Roma Tor Vergata,Scientifico,Laurea magistrale biennale,284,86.7
Scientifico,1392.0,Roma Tre,Scientifico,Laurea magistrale biennale,120,85.1
Scientifico,1366.0,Roma UniCamillus,Scientifico,Laurea magistrale biennale,95,80.0
Scientifico,1295.0,Salento,Scientifico,Laurea magistrale biennale,131,75.0
Scientifico,1347.0,Salerno,Scientifico,Laurea magistrale biennale,148,80.2
Scientifico,1511.0,Sannio,Scientifico,Laurea magistrale biennale,102,66.7
Scientifico,1208.0,Sassari,Scientifico,Laurea magistrale biennale,61,71.1
Scientifico,1390.0,Siena,Scientifico,Laurea magistrale biennale,238,77.6
Scientifico,1444.0,Teramo,Scientifico,Laurea magistrale biennale,30,68.8
Scientifico,1505.0,Torino,Scientifico,Laurea magistrale biennale,915,84.6
Scientifico,1630.0,Trento,Scientifico,Laurea magistrale biennale,180,93.9
Scientifico,1514.0,Trieste,Scientifico,Laurea magistrale biennale,303,81.5
Scientifico,1297.0,Tuscia,Scientifico,Laurea magistrale biennale,79,60.7
Scientifico,1483.0,Udine,Scientifico,Laurea magistrale biennale,39,87.5
Scientifico,1344.0,Urbino Carlo Bo,Scientifico,Laurea magistrale biennale,122,69.0
Scientifico,1442.0,Venezia Ca’ Foscari,Scientifico,Laurea magistrale biennale,105,100.0
Scientifico,1492.0,Verona,Scientifico,Laurea magistrale biennale,183,88.9
Scienze motorie e sportive,1022.0,*,Scienze motorie e sportive,*,8206,66.8
Scienze motorie e sportive,953.0,Bari,Scienze motorie e sportive,*,128,77.1
Scienze motorie e sportive,1057.0,Bergamo,Scienze motorie e sportive,*,60,83.3
Scienze motorie e sportive,1043.0,Bologna,Scienze motorie e sportive,*,356,77.5
Scienze motorie e sportive,951.0,Brescia,Scienze motorie e sportive,*,79,71.2
Scienze motorie e sportive,909.0,Cagliari,Scienze motorie e sportive,*,45,68.0
Scienze motorie e sportive,1212.0,Cassino e Lazio Meridionale,Scienze motorie e sportive,*,111,49.4
Scienze motorie e sportive,859.0,Catania,Scienze motorie e sportive,*,128,53.6
Scienze motorie e sportive,910.0,Catanzaro,Scienze motorie e sportive,*,161,38.6
Scienze motorie e sportive,985.0,Chieti e Pescara,Scienze motorie e sportive,*,174,50.5
Scienze motorie e sportive,733.0,Enna Kore,Scienze motorie e sportive,*,66,28.9
Scienze motorie e sportive,878.0,Ferrara,Scienze motorie e sportive,*,409,65.1
Scienze motorie e sportive,1103.0,Firenze,Scienze motorie e sportive,*,162,83.9
Scienze motorie e sportive,884.0,Foggia,Scienze motorie e sportive,*,197,59.3
Scienze motorie e sportive,954.0,Genova,Scienze motorie e sportive,*,111,84.0
Scienze motorie e sportive,1251.0,Giustino Fortunato - telematica,Scienze motorie e sportive,*,8,100.0
Scienze motorie e sportive,1025.0,Insubria,Scienze motorie e sportive,*,73,79.1
Scienze motorie e sportive,810.0,L’Aquila,Scienze motorie e sportive,*,64,76.2
Scienze motorie e sportive,835.0,Messina,Scienze motorie e sportive,*,240,38.0
Scienze motorie e sportive,1071.0,Milano,Scienze motorie e sportive,*,320,78.8
Scienze motorie e sportive,1035.0,Molise,Scienze motorie e sportive,*,71,42.4
Scienze motorie e sportive,834.0,Napoli Parthenope,Scienze motorie e sportive,*,482,56.6
Scienze motorie e sportive,903.0,Padova,Scienze motorie e sportive,*,107,78.5
Scienze motorie e sportive,854.0,Palermo,Scienze motorie e sportive,*,182,47.0
Scienze motorie e sportive,832.0,Parma,Scienze motorie e sportive,*,142,78.8
Scienze motorie e sportive,966.0,Pavia,Scienze motorie e sportive,*,170,77.1
Scienze motorie e sportive,1019.0,Perugia,Scienze motorie e sportive,*,169,63.5
Scienze motorie e sportive,909.0,Pisa,Scienze motorie e sportive,*,66,76.5
Scienze motorie e sportive,961.0,Roma Foro Italico,Scienze motorie e sportive,*,428,75.7
Scienze motorie e sportive,1057.0,Roma Tor Vergata,Scienze motorie e sportive,*,161,76.5
Scienze motorie e sportive,722.0,Salento,Scienze motorie e sportive,*,92,58.3
Scienze motorie e sportive,910.0,Salerno,Scienze motorie e sportive,*,372,58.0
Scienze motorie e sportive,743.0,Sassari,Scienze motorie e sportive,*,26,68.2
Scienze motorie e sportive,1044.0,Torino,Scienze motorie e sportive,*,492,72.9
Scienze motorie e sportive,833.0,Udine,Scienze motorie e sportive,*,94,76.3
Scienze motorie e sportive,991.0,Urbino Carlo Bo,Scienze motorie e sportive,*,379,65.2
Scienze motorie e sportive,1057.0,Verona,Scienze motorie e sportive,*,240,75.8
Scienze motorie e sportive,1298.0,eCampus - telematica,Scienze motorie e sportive,*,1641,70.3
Scienze motorie e sportive,983.0,*,Scienze motorie e sportive,Laurea di primo livello,7092,63.9
Scienze motorie e sportive,814.0,Bari,Scienze motorie e sportive,Laurea di primo livello,89,73.1
Scienze motorie e sportive,1057.0,Bergamo,Scienze motorie e sportive,Laurea di primo livello,60,83.3
Scienze motorie e sportive,816.0,Bologna,Scienze motorie e sportive,Laurea di primo livello,216,73.1
Scienze motorie e sportive,951.0,Brescia,Scienze motorie e sportive,Laurea di primo livello,79,71.2
Scienze motorie e sportive,909.0,Cagliari,Scienze motorie e sportive,Laurea di primo livello,45,68.0
Scienze motorie e sportive,1117.0,Cassino e Lazio Meridionale,Scienze motorie e sportive,Laurea di primo livello,96,41.5
Scienze motorie e sportive,859.0,Catania,Scienze motorie e sportive,Laurea di primo livello,128,53.6
Scienze motorie e sportive,863.0,Catanzaro,Scienze motorie e sportive,Laurea di primo livello,156,36.5
Scienze motorie e sportive,985.0,Chieti e Pescara,Scienze motorie e sportive,Laurea di primo livello,174,50.5
Scienze motorie e sportive,733.0,Enna Kore,Scienze motorie e sportive,Laurea di primo livello,66,28.9
Scienze motorie e sportive,878.0,Ferrara,Scienze motorie e sportive,Laurea di primo livello,409,65.1
Scienze motorie e sportive,812.0,Firenze,Scienze motorie e sportive,Laurea di primo livello,102,80.4
Scienze motorie e sportive,884.0,Foggia,Scienze motorie e sportive,Laurea di primo livello,197,59.3
Scienze motorie e sportive,872.0,Genova,Scienze motorie e sportive,Laurea di primo livello,79,82.5
Scienze motorie e sportive,1025.0,Insubria,Scienze motorie e sportive,Laurea di primo livello,73,79.1
Scienze motorie e sportive,757.0,L’Aquila,Scienze motorie e sportive,Laurea di primo livello,47,68.8
Scienze motorie e sportive,835.0,Messina,Scienze motorie e sportive,Laurea di primo livello,240,38.0
Scienze motorie e sportive,929.0,Milano,Scienze motorie e sportive,Laurea di primo livello,236,73.1
Scienze motorie e sportive,972.0,Molise,Scienze motorie e sportive,Laurea di primo livello,62,35.8
Scienze motorie e sportive,861.0,Napoli Parthenope,Scienze motorie e sportive,Laurea di primo livello,395,53.9
Scienze motorie e sportive,903.0,Padova,Scienze motorie e sportive,Laurea di primo livello,107,78.5
Scienze motorie e sportive,756.0,Palermo,Scienze motorie e sportive,Laurea di primo livello,160,43.2
Scienze motorie e sportive,832.0,Parma,Scienze motorie e sportive,Laurea di primo livello,142,78.8
Scienze motorie e sportive,937.0,Pavia,Scienze motorie e sportive,Laurea di primo livello,144,75.0
Scienze motorie e sportive,947.0,Perugia,Scienze motorie e sportive,Laurea di primo livello,143,60.8
Scienze motorie e sportive,909.0,Pisa,Scienze motorie e sportive,Laurea di primo livello,66,76.5
Scienze motorie e sportive,871.0,Roma Foro Italico,Scienze motorie e sportive,Laurea di primo livello,295,73.0
